Time,Q1,T1,SP1
2.340000000000000000e+02,5.167714285714282596e+01,4.548700000000000188e+01,6.000000000000000000e+01
2.350000000000000000e+02,5.173241269841265932e+01,4.552000000000000313e+01,6.000000000000000000e+01
2.360000000000000000e+02,5.186122539682536114e+01,4.548700000000000188e+01,6.000000000000000000e+01
2.370000000000000000e+02,5.188073650793647573e+01,4.555199999999999960e+01,6.000000000000000000e+01
2.380000000000000000e+02,5.193671111111107308e+01,4.558400000000000318e+01,6.000000000000000000e+01
2.390000000000000000e+02,5.202824126984123154e+01,4.558400000000000318e+01,6.000000000000000000e+01
2.400000000000000000e+02,5.183146666666663549e+01,4.584199999999999875e+01,6.000000000000000000e+01
2.410000000000000000e+02,5.188559999999996819e+01,4.587400000000000233e+01,6.000000000000000000e+01
2.420000000000000000e+02,5.204680634920631377e+01,4.581000000000000227e+01,6.000000000000000000e+01
2.430000000000000000e+02,5.213690158730155133e+01,4.581000000000000227e+01,6.000000000000000000e+01
2.440000000000000000e+02,5.211972063492060414e+01,4.590599999999999881e+01,6.000000000000000000e+01
2.450000000000000000e+02,5.192090158730155736e+01,4.616400000000000148e+01,6.000000000000000000e+01
2.460000000000000000e+02,5.204450793650791240e+01,4.613199999999999790e+01,6.000000000000000000e+01
2.470000000000000000e+02,5.213255873015870634e+01,4.613199999999999790e+01,6.000000000000000000e+01
2.480000000000000000e+02,5.211221587301584179e+01,4.622899999999999920e+01,6.000000000000000000e+01
2.490000000000000000e+02,5.201973968253965097e+01,4.639000000000000057e+01,6.000000000000000000e+01
2.500000000000000000e+02,5.207039365079362625e+01,4.642199999999999704e+01,6.000000000000000000e+01
2.510000000000000000e+02,5.212084444444441544e+01,4.645400000000000063e+01,6.000000000000000000e+01
2.520000000000000000e+02,5.217109206349203987e+01,4.648599999999999710e+01,6.000000000000000000e+01
2.530000000000000000e+02,5.193283174603171659e+01,4.677600000000000335e+01,6.000000000000000000e+01
2.540000000000000000e+02,5.205255238095235626e+01,4.674399999999999977e+01,6.000000000000000000e+01
2.550000000000000000e+02,5.210095873015870183e+01,4.677600000000000335e+01,6.000000000000000000e+01
2.560000000000000000e+02,5.211228571428569012e+01,4.684100000000000108e+01,6.000000000000000000e+01
2.570000000000000000e+02,5.219583492063489416e+01,4.684100000000000108e+01,6.000000000000000000e+01
2.580000000000000000e+02,5.220786666666663933e+01,4.690500000000000114e+01,6.000000000000000000e+01
2.590000000000000000e+02,5.218261587301584115e+01,4.700200000000000244e+01,6.000000000000000000e+01
2.600000000000000000e+02,5.219362539682536806e+01,4.706600000000000250e+01,6.000000000000000000e+01
2.610000000000000000e+02,5.213159365079361862e+01,4.719500000000000028e+01,6.000000000000000000e+01
2.620000000000000000e+02,5.257271746031744186e+01,4.687299999999999756e+01,6.000000000000000000e+01
2.630000000000000000e+02,5.272758095238093290e+01,4.680899999999999750e+01,6.000000000000000000e+01
2.640000000000000000e+02,5.273981587301585705e+01,4.687299999999999756e+01,6.000000000000000000e+01
2.650000000000000000e+02,5.278740317460314913e+01,4.690500000000000114e+01,6.000000000000000000e+01
2.660000000000000000e+02,5.272639365079363216e+01,4.703399999999999892e+01,6.000000000000000000e+01
2.670000000000000000e+02,5.270032380952378759e+01,4.713100000000000023e+01,6.000000000000000000e+01
2.680000000000000000e+02,5.274627301587300110e+01,4.716299999999999670e+01,6.000000000000000000e+01
2.690000000000000000e+02,5.279201904761903563e+01,4.719500000000000028e+01,6.000000000000000000e+01
2.700000000000000000e+02,5.283644444444443167e+01,4.722800000000000153e+01,6.000000000000000000e+01
2.710000000000000000e+02,5.299017142857141494e+01,4.716299999999999670e+01,6.000000000000000000e+01
2.720000000000000000e+02,5.310743492063490834e+01,4.713100000000000023e+01,6.000000000000000000e+01
2.730000000000000000e+02,5.311762539682538886e+01,4.719500000000000028e+01,6.000000000000000000e+01
2.740000000000000000e+02,5.294638095238093456e+01,4.742099999999999937e+01,6.000000000000000000e+01
2.750000000000000000e+02,5.302624761904760220e+01,4.742099999999999937e+01,6.000000000000000000e+01
2.760000000000000000e+02,5.310611428571426984e+01,4.742099999999999937e+01,6.000000000000000000e+01
2.770000000000000000e+02,5.311446349206347861e+01,4.748499999999999943e+01,6.000000000000000000e+01
2.780000000000000000e+02,5.301401269841268515e+01,4.764600000000000080e+01,6.000000000000000000e+01
2.790000000000000000e+02,5.294829841269840642e+01,4.777499999999999858e+01,6.000000000000000000e+01
2.800000000000000000e+02,5.306167619047617734e+01,4.774300000000000210e+01,6.000000000000000000e+01
2.810000000000000000e+02,5.313949841269839425e+01,4.774300000000000210e+01,6.000000000000000000e+01
2.820000000000000000e+02,5.310892698412695978e+01,4.784000000000000341e+01,6.000000000000000000e+01
2.830000000000000000e+02,5.315037460317458340e+01,4.787199999999999989e+01,6.000000000000000000e+01
2.840000000000000000e+02,5.322737777777776103e+01,4.787199999999999989e+01,6.000000000000000000e+01
2.850000000000000000e+02,5.323174603174601316e+01,4.793699999999999761e+01,6.000000000000000000e+01
2.860000000000000000e+02,5.309266666666664491e+01,4.813000000000000256e+01,6.000000000000000000e+01
2.870000000000000000e+02,5.324066666666664815e+01,4.806499999999999773e+01,6.000000000000000000e+01
2.880000000000000000e+02,5.327956825396823604e+01,4.809799999999999898e+01,6.000000000000000000e+01
2.890000000000000000e+02,5.331937777777775977e+01,4.813000000000000256e+01,6.000000000000000000e+01
2.900000000000000000e+02,5.332322539682537155e+01,4.819400000000000261e+01,6.000000000000000000e+01
2.910000000000000000e+02,5.328979047619046128e+01,4.829099999999999682e+01,6.000000000000000000e+01
2.920000000000000000e+02,5.336413333333331366e+01,4.829099999999999682e+01,6.000000000000000000e+01
2.930000000000000000e+02,5.347423492063489903e+01,4.825900000000000034e+01,6.000000000000000000e+01
2.940000000000000000e+02,5.358453968253966337e+01,4.822699999999999676e+01,6.000000000000000000e+01
2.950000000000000000e+02,5.358777142857140774e+01,4.829099999999999682e+01,6.000000000000000000e+01
2.960000000000000000e+02,5.362635555555552713e+01,4.832300000000000040e+01,6.000000000000000000e+01
2.970000000000000000e+02,5.366473650793649597e+01,4.835499999999999687e+01,6.000000000000000000e+01
2.980000000000000000e+02,5.366603809523807200e+01,4.842000000000000171e+01,6.000000000000000000e+01
2.990000000000000000e+02,5.381219682539681060e+01,4.835499999999999687e+01,6.000000000000000000e+01
3.000000000000000000e+02,5.381349841269839374e+01,4.842000000000000171e+01,6.000000000000000000e+01
3.010000000000000000e+02,5.392278095238093272e+01,4.838799999999999812e+01,6.000000000000000000e+01
3.020000000000000000e+02,5.403338412698411730e+01,4.835499999999999687e+01,6.000000000000000000e+01
3.030000000000000000e+02,5.410732063492062593e+01,4.835499999999999687e+01,6.000000000000000000e+01
3.040000000000000000e+02,5.407286349206347609e+01,4.845199999999999818e+01,6.000000000000000000e+01
