Time,Q1,T1,SP1
6.700000000000000000e+01,1.000000000000000000e+02,3.855899999999999750e+01,6.000000000000000000e+01
6.800000000000000000e+01,1.000000000000000000e+02,3.894500000000000028e+01,6.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+02,3.923499999999999943e+01,6.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+02,3.955799999999999983e+01,6.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+02,3.994400000000000261e+01,6.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+02,4.029899999999999949e+01,6.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+02,4.055700000000000216e+01,6.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+02,4.097599999999999909e+01,6.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+02,4.123299999999999699e+01,6.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+02,4.155599999999999739e+01,6.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+02,4.197500000000000142e+01,6.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+02,4.232900000000000063e+01,6.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+02,4.265100000000000335e+01,6.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+02,4.281300000000000239e+01,6.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+02,4.303799999999999670e+01,6.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+02,4.339300000000000068e+01,6.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+02,4.371500000000000341e+01,6.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+02,4.393999999999999773e+01,6.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+02,4.410199999999999676e+01,6.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+02,4.435900000000000176e+01,6.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+02,4.468200000000000216e+01,6.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+02,4.500399999999999778e+01,6.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+02,4.529399999999999693e+01,6.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+02,4.552000000000000313e+01,6.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+02,4.577700000000000102e+01,6.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+02,4.597099999999999653e+01,6.000000000000000000e+01
9.300000000000000000e+01,9.300486666666654401e+01,4.629299999999999926e+01,6.000000000000000000e+01
9.400000000000000000e+01,9.098797777777761553e+01,4.661500000000000199e+01,6.000000000000000000e+01
9.500000000000000000e+01,8.889028888888886115e+01,4.693800000000000239e+01,6.000000000000000000e+01
9.600000000000000000e+01,8.477542222222226087e+01,4.729200000000000159e+01,6.000000000000000000e+01
9.700000000000000000e+01,8.245315555555561104e+01,4.764600000000000080e+01,6.000000000000000000e+01
9.800000000000000000e+01,9.075337777777761517e+01,4.784000000000000341e+01,6.000000000000000000e+01
9.900000000000000000e+01,7.687928888888932022e+01,4.822699999999999676e+01,6.000000000000000000e+01
1.000000000000000000e+02,8.288988888888860629e+01,4.848400000000000176e+01,6.000000000000000000e+01
1.010000000000000000e+02,7.478982222222242626e+01,4.883899999999999864e+01,6.000000000000000000e+01
1.020000000000000000e+02,7.671242222222230112e+01,4.912899999999999778e+01,6.000000000000000000e+01
1.030000000000000000e+02,7.270282222222206769e+01,4.945100000000000051e+01,6.000000000000000000e+01
1.040000000000000000e+02,7.267322222222229300e+01,4.974099999999999966e+01,6.000000000000000000e+01
1.050000000000000000e+02,7.076406666666673573e+01,5.003099999999999881e+01,6.000000000000000000e+01
1.060000000000000000e+02,8.167437777777770691e+01,5.012800000000000011e+01,6.000000000000000000e+01
1.070000000000000000e+02,6.636204444444427963e+01,5.045000000000000284e+01,6.000000000000000000e+01
1.080000000000000000e+02,7.054333333333337919e+01,5.067600000000000193e+01,6.000000000000000000e+01
1.090000000000000000e+02,7.130871111111125060e+01,5.086899999999999977e+01,6.000000000000000000e+01
1.100000000000000000e+02,7.007402222222205523e+01,5.106300000000000239e+01,6.000000000000000000e+01
1.110000000000000000e+02,6.470024444444456435e+01,5.132000000000000028e+01,6.000000000000000000e+01
1.120000000000000000e+02,7.150062222222237551e+01,5.144899999999999807e+01,6.000000000000000000e+01
1.130000000000000000e+02,6.225153333333317818e+01,5.170700000000000074e+01,6.000000000000000000e+01
1.140000000000000000e+02,6.264362222222229093e+01,5.193299999999999983e+01,6.000000000000000000e+01
1.150000000000000000e+02,6.980255555555532965e+01,5.202900000000000347e+01,6.000000000000000000e+01
1.160000000000000000e+02,7.143504444444458557e+01,5.209400000000000119e+01,6.000000000000000000e+01
1.170000000000000000e+02,6.061808888888879210e+01,5.231900000000000261e+01,6.000000000000000000e+01
1.180000000000000000e+02,7.189033333333371445e+01,5.235199999999999676e+01,6.000000000000000000e+01
1.190000000000000000e+02,6.564466666666669425e+01,5.247999999999999687e+01,6.000000000000000000e+01
1.200000000000000000e+02,6.267435555555518079e+01,5.264200000000000301e+01,6.000000000000000000e+01
1.210000000000000000e+02,7.032373333333354992e+01,5.267399999999999949e+01,6.000000000000000000e+01
1.220000000000000000e+02,5.536186666666649359e+01,5.293200000000000216e+01,6.000000000000000000e+01
1.230000000000000000e+02,7.072599999999998488e+01,5.293200000000000216e+01,6.000000000000000000e+01
1.240000000000000000e+02,6.033542222222212104e+01,5.309300000000000352e+01,6.000000000000000000e+01
1.250000000000000000e+02,7.648348888888897079e+01,5.299600000000000222e+01,6.000000000000000000e+01
1.260000000000000000e+02,5.398231111111140024e+01,5.325399999999999778e+01,6.000000000000000000e+01
1.270000000000000000e+02,8.435862222222218065e+01,5.302799999999999869e+01,6.000000000000000000e+01
1.280000000000000000e+02,7.148515555555557910e+01,5.302799999999999869e+01,6.000000000000000000e+01
1.290000000000000000e+02,7.605031111111112807e+01,5.296399999999999864e+01,6.000000000000000000e+01
1.300000000000000000e+02,7.050204444444423757e+01,5.299600000000000222e+01,6.000000000000000000e+01
1.310000000000000000e+02,5.127057777777805114e+01,5.331799999999999784e+01,6.000000000000000000e+01
1.320000000000000000e+02,7.247853333333311809e+01,5.328600000000000136e+01,6.000000000000000000e+01
1.330000000000000000e+02,4.950084444444473064e+01,5.360799999999999699e+01,6.000000000000000000e+01
1.340000000000000000e+02,6.856826666666668757e+01,5.360799999999999699e+01,6.000000000000000000e+01
1.350000000000000000e+02,6.240293333333327297e+01,5.370499999999999829e+01,6.000000000000000000e+01
1.360000000000000000e+02,6.189162222222216059e+01,5.380199999999999960e+01,6.000000000000000000e+01
1.370000000000000000e+02,5.712071111111102084e+01,5.396300000000000097e+01,6.000000000000000000e+01
1.380000000000000000e+02,7.110246666666651549e+01,5.389800000000000324e+01,6.000000000000000000e+01
1.390000000000000000e+02,4.610608888888931034e+01,5.422099999999999653e+01,6.000000000000000000e+01
1.400000000000000000e+02,6.739873333333297012e+01,5.418800000000000239e+01,6.000000000000000000e+01
1.410000000000000000e+02,5.496084444444448991e+01,5.435000000000000142e+01,6.000000000000000000e+01
1.420000000000000000e+02,5.182960000000012712e+01,5.454299999999999926e+01,6.000000000000000000e+01
1.430000000000000000e+02,6.333046666666668045e+01,5.454299999999999926e+01,6.000000000000000000e+01
1.440000000000000000e+02,5.931771111111112305e+01,5.460699999999999932e+01,6.000000000000000000e+01
1.450000000000000000e+02,5.471366666666683187e+01,5.473599999999999710e+01,6.000000000000000000e+01
1.460000000000000000e+02,5.815084444444415368e+01,5.480100000000000193e+01,6.000000000000000000e+01
1.470000000000000000e+02,5.359651111111124777e+01,5.492999999999999972e+01,6.000000000000000000e+01
1.480000000000000000e+02,6.779626666666676726e+01,5.483299999999999841e+01,6.000000000000000000e+01
1.490000000000000000e+02,5.591815555555548656e+01,5.492999999999999972e+01,6.000000000000000000e+01
1.500000000000000000e+02,5.754653333333334331e+01,5.499399999999999977e+01,6.000000000000000000e+01
1.510000000000000000e+02,5.079764444444435867e+01,5.515500000000000114e+01,6.000000000000000000e+01
1.520000000000000000e+02,5.608286666666680986e+01,5.521999999999999886e+01,6.000000000000000000e+01
1.530000000000000000e+02,6.221462222222200467e+01,5.518800000000000239e+01,6.000000000000000000e+01
1.540000000000000000e+02,5.843417777777799671e+01,5.521999999999999886e+01,6.000000000000000000e+01
1.550000000000000000e+02,5.838564444444422463e+01,5.525200000000000244e+01,6.000000000000000000e+01
1.560000000000000000e+02,6.259097777777799365e+01,5.521999999999999886e+01,6.000000000000000000e+01
1.570000000000000000e+02,6.525853333333319028e+01,5.515500000000000114e+01,6.000000000000000000e+01
1.580000000000000000e+02,5.523277777777768449e+01,5.525200000000000244e+01,6.000000000000000000e+01
1.590000000000000000e+02,6.110213333333331320e+01,5.525200000000000244e+01,6.000000000000000000e+01
1.600000000000000000e+02,6.556844444444443809e+01,5.518800000000000239e+01,6.000000000000000000e+01
1.610000000000000000e+02,5.566604444444466537e+01,5.528399999999999892e+01,6.000000000000000000e+01
1.620000000000000000e+02,6.360328888888867027e+01,5.525200000000000244e+01,6.000000000000000000e+01
1.630000000000000000e+02,5.982000000000022766e+01,5.528399999999999892e+01,6.000000000000000000e+01
1.640000000000000000e+02,5.331920000000017268e+01,5.541299999999999670e+01,6.000000000000000000e+01
1.650000000000000000e+02,7.175277777777743893e+01,5.525200000000000244e+01,6.000000000000000000e+01
1.660000000000000000e+02,4.973977777777791687e+01,5.544500000000000028e+01,6.000000000000000000e+01
1.670000000000000000e+02,5.900642222222214883e+01,5.547800000000000153e+01,6.000000000000000000e+01
1.680000000000000000e+02,6.332653333333342260e+01,5.544500000000000028e+01,6.000000000000000000e+01
1.690000000000000000e+02,5.515455555555548273e+01,5.554200000000000159e+01,6.000000000000000000e+01
1.700000000000000000e+02,6.526631111111110783e+01,5.547800000000000153e+01,6.000000000000000000e+01
1.710000000000000000e+02,5.535102222222245416e+01,5.557399999999999807e+01,6.000000000000000000e+01
1.720000000000000000e+02,6.327537777777757810e+01,5.554200000000000159e+01,6.000000000000000000e+01
1.730000000000000000e+02,6.373448888888911767e+01,5.550999999999999801e+01,6.000000000000000000e+01
1.740000000000000000e+02,5.568444444444423169e+01,5.560600000000000165e+01,6.000000000000000000e+01
1.750000000000000000e+02,6.999031111111111159e+01,5.547800000000000153e+01,6.000000000000000000e+01
1.760000000000000000e+02,5.634168888888912363e+01,5.557399999999999807e+01,6.000000000000000000e+01
1.770000000000000000e+02,6.213840000000002561e+01,5.557399999999999807e+01,6.000000000000000000e+01
1.780000000000000000e+02,6.446275555555534709e+01,5.554200000000000159e+01,6.000000000000000000e+01
1.790000000000000000e+02,6.704951111111111572e+01,5.547800000000000153e+01,6.000000000000000000e+01
1.800000000000000000e+02,5.713422222222244784e+01,5.557399999999999807e+01,6.000000000000000000e+01
1.810000000000000000e+02,6.718622222222224138e+01,5.550999999999999801e+01,6.000000000000000000e+01
1.820000000000000000e+02,5.939715555555557813e+01,5.557399999999999807e+01,6.000000000000000000e+01
1.830000000000000000e+02,6.758248888888891770e+01,5.550999999999999801e+01,6.000000000000000000e+01
1.840000000000000000e+02,5.766577777777755642e+01,5.560600000000000165e+01,6.000000000000000000e+01
1.850000000000000000e+02,7.197164444444443632e+01,5.547800000000000153e+01,6.000000000000000000e+01
1.860000000000000000e+02,5.619537777777775744e+01,5.560600000000000165e+01,6.000000000000000000e+01
1.870000000000000000e+02,7.024026666666689778e+01,5.550999999999999801e+01,6.000000000000000000e+01
1.880000000000000000e+02,5.413511111111104412e+01,5.567099999999999937e+01,6.000000000000000000e+01
1.890000000000000000e+02,5.514211111111126939e+01,5.579999999999999716e+01,6.000000000000000000e+01
1.900000000000000000e+02,6.072613333333312369e+01,5.583200000000000074e+01,6.000000000000000000e+01
1.910000000000000000e+02,5.852275555555554831e+01,5.589600000000000080e+01,6.000000000000000000e+01
1.920000000000000000e+02,6.669377777777778249e+01,5.583200000000000074e+01,6.000000000000000000e+01
1.930000000000000000e+02,5.456862222222236625e+01,5.596099999999999852e+01,6.000000000000000000e+01
1.940000000000000000e+02,6.872255555555565820e+01,5.586399999999999721e+01,6.000000000000000000e+01
1.950000000000000000e+02,4.177213333333332912e+01,5.618699999999999761e+01,6.000000000000000000e+01
1.960000000000000000e+02,6.510504444444431726e+01,5.612199999999999989e+01,6.000000000000000000e+01
1.970000000000000000e+02,5.935808888888865908e+01,5.615400000000000347e+01,6.000000000000000000e+01
1.980000000000000000e+02,5.920155555555592741e+01,5.618699999999999761e+01,6.000000000000000000e+01
1.990000000000000000e+02,6.349015555555519086e+01,5.615400000000000347e+01,6.000000000000000000e+01
2.000000000000000000e+02,6.173608888888887236e+01,5.615400000000000347e+01,6.000000000000000000e+01
2.010000000000000000e+02,5.758524444444457657e+01,5.621900000000000119e+01,6.000000000000000000e+01
2.020000000000000000e+02,6.586673333333317260e+01,5.615400000000000347e+01,6.000000000000000000e+01
2.030000000000000000e+02,6.224599999999998090e+01,5.615400000000000347e+01,6.000000000000000000e+01
2.040000000000000000e+02,5.809515555555568511e+01,5.621900000000000119e+01,6.000000000000000000e+01
2.050000000000000000e+02,6.637664444444429535e+01,5.615400000000000347e+01,6.000000000000000000e+01
2.060000000000000000e+02,6.056177777777815407e+01,5.618699999999999761e+01,6.000000000000000000e+01
2.070000000000000000e+02,6.052859999999979834e+01,5.621900000000000119e+01,6.000000000000000000e+01
2.080000000000000000e+02,6.901273333333342919e+01,5.612199999999999989e+01,6.000000000000000000e+01
2.090000000000000000e+02,5.707733333333326442e+01,5.621900000000000119e+01,6.000000000000000000e+01
2.100000000000000000e+02,6.503135555555579117e+01,5.618699999999999761e+01,6.000000000000000000e+01
2.110000000000000000e+02,6.765593333333320913e+01,5.612199999999999989e+01,6.000000000000000000e+01
2.120000000000000000e+02,5.758719999999993178e+01,5.621900000000000119e+01,6.000000000000000000e+01
2.130000000000000000e+02,6.986300000000009902e+01,5.612199999999999989e+01,6.000000000000000000e+01
2.140000000000000000e+02,6.224937777777755343e+01,5.615400000000000347e+01,6.000000000000000000e+01
2.150000000000000000e+02,7.711933333333364260e+01,5.596099999999999852e+01,6.000000000000000000e+01
2.160000000000000000e+02,7.248993333333345390e+01,5.586399999999999721e+01,6.000000000000000000e+01
2.170000000000000000e+02,6.488777777777758615e+01,5.589600000000000080e+01,6.000000000000000000e+01
2.180000000000000000e+02,7.119213333333334504e+01,5.583200000000000074e+01,6.000000000000000000e+01
2.190000000000000000e+02,6.338875555555556218e+01,5.589600000000000080e+01,6.000000000000000000e+01
2.200000000000000000e+02,6.943213333333358150e+01,5.586399999999999721e+01,6.000000000000000000e+01
2.210000000000000000e+02,6.562164444444425726e+01,5.589600000000000080e+01,6.000000000000000000e+01
2.220000000000000000e+02,6.979835555555581550e+01,5.586399999999999721e+01,6.000000000000000000e+01
2.230000000000000000e+02,7.237080000000004532e+01,5.579999999999999716e+01,6.000000000000000000e+01
2.240000000000000000e+02,8.385062222222221351e+01,5.557399999999999807e+01,6.000000000000000000e+01
2.250000000000000000e+02,7.086400000000004695e+01,5.557399999999999807e+01,6.000000000000000000e+01
2.260000000000000000e+02,7.106071111111116068e+01,5.557399999999999807e+01,6.000000000000000000e+01
2.270000000000000000e+02,7.551271111111115886e+01,5.550999999999999801e+01,6.000000000000000000e+01
2.280000000000000000e+02,6.340186666666639326e+01,5.563900000000000290e+01,6.000000000000000000e+01
2.290000000000000000e+02,6.473775555555579331e+01,5.573499999999999943e+01,6.000000000000000000e+01
2.300000000000000000e+02,6.195024444444464251e+01,5.586399999999999721e+01,6.000000000000000000e+01
2.310000000000000000e+02,6.533728888888862230e+01,5.592900000000000205e+01,6.000000000000000000e+01
2.320000000000000000e+02,4.790046666666697917e+01,5.625099999999999767e+01,6.000000000000000000e+01
2.330000000000000000e+02,7.110571111111117659e+01,5.618699999999999761e+01,6.000000000000000000e+01
2.340000000000000000e+02,4.613242222222209676e+01,5.650900000000000034e+01,6.000000000000000000e+01
2.350000000000000000e+02,6.719855555555582782e+01,5.647699999999999676e+01,6.000000000000000000e+01
2.360000000000000000e+02,6.336082222222205473e+01,5.650900000000000034e+01,6.000000000000000000e+01
2.370000000000000000e+02,5.899971111111136679e+01,5.660499999999999687e+01,6.000000000000000000e+01
2.380000000000000000e+02,4.972411111111075144e+01,5.683100000000000307e+01,6.000000000000000000e+01
2.390000000000000000e+02,6.304828888888889793e+01,5.683100000000000307e+01,6.000000000000000000e+01
2.400000000000000000e+02,6.318913333333334492e+01,5.683100000000000307e+01,6.000000000000000000e+01
2.410000000000000000e+02,5.900820000000016563e+01,5.689600000000000080e+01,6.000000000000000000e+01
2.420000000000000000e+02,6.725959999999987815e+01,5.683100000000000307e+01,6.000000000000000000e+01
2.430000000000000000e+02,6.360877777777779585e+01,5.683100000000000307e+01,6.000000000000000000e+01
2.440000000000000000e+02,6.162197777777802798e+01,5.686299999999999955e+01,6.000000000000000000e+01
2.450000000000000000e+02,6.362806666666671163e+01,5.686299999999999955e+01,6.000000000000000000e+01
2.460000000000000000e+02,5.086864444444432110e+01,5.705700000000000216e+01,6.000000000000000000e+01
2.470000000000000000e+02,6.018846666666692613e+01,5.708899999999999864e+01,6.000000000000000000e+01
2.480000000000000000e+02,6.005686666666649387e+01,5.712100000000000222e+01,6.000000000000000000e+01
2.490000000000000000e+02,5.772971111111129261e+01,5.718599999999999994e+01,6.000000000000000000e+01
2.500000000000000000e+02,6.164644444444449789e+01,5.718599999999999994e+01,6.000000000000000000e+01
2.510000000000000000e+02,5.538857777777806746e+01,5.728199999999999648e+01,6.000000000000000000e+01
2.520000000000000000e+02,5.253231111111085738e+01,5.741100000000000136e+01,6.000000000000000000e+01
2.530000000000000000e+02,6.017237777777781105e+01,5.741100000000000136e+01,6.000000000000000000e+01
2.540000000000000000e+02,5.596566666666685563e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.550000000000000000e+02,5.774186666666648904e+01,5.750800000000000267e+01,6.000000000000000000e+01
2.560000000000000000e+02,6.829635555555591964e+01,5.737899999999999778e+01,6.000000000000000000e+01
2.570000000000000000e+02,5.018313333333330206e+01,5.753999999999999915e+01,6.000000000000000000e+01
2.580000000000000000e+02,6.613355555555570220e+01,5.744299999999999784e+01,6.000000000000000000e+01
2.590000000000000000e+02,5.839473333333332050e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.600000000000000000e+02,6.043191111111117664e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.610000000000000000e+02,6.054408888888895746e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.620000000000000000e+02,6.065626666666673827e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.630000000000000000e+02,6.934551111111103694e+01,5.734700000000000131e+01,6.000000000000000000e+01
2.640000000000000000e+02,7.051548888888879674e+01,5.721800000000000352e+01,6.000000000000000000e+01
2.650000000000000000e+02,6.524177777777805431e+01,5.718599999999999994e+01,6.000000000000000000e+01
2.660000000000000000e+02,5.066782222222242638e+01,5.737899999999999778e+01,6.000000000000000000e+01
2.670000000000000000e+02,6.417028888888874860e+01,5.734700000000000131e+01,6.000000000000000000e+01
2.680000000000000000e+02,5.603860000000028663e+01,5.744299999999999784e+01,6.000000000000000000e+01
2.690000000000000000e+02,5.743046666666643318e+01,5.750800000000000267e+01,6.000000000000000000e+01
2.700000000000000000e+02,6.565466666666704043e+01,5.744299999999999784e+01,6.000000000000000000e+01
2.710000000000000000e+02,5.765486666666643600e+01,5.750800000000000267e+01,6.000000000000000000e+01
2.720000000000000000e+02,5.298022222222242306e+01,5.763700000000000045e+01,6.000000000000000000e+01
2.730000000000000000e+02,7.131495555555572707e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.740000000000000000e+02,5.133075555555555525e+01,5.763700000000000045e+01,6.000000000000000000e+01
2.750000000000000000e+02,6.940451111111104865e+01,5.750800000000000267e+01,6.000000000000000000e+01
2.760000000000000000e+02,6.411791111111141106e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.770000000000000000e+02,5.810813333333342712e+01,5.753999999999999915e+01,6.000000000000000000e+01
2.780000000000000000e+02,6.407844444444430110e+01,5.750800000000000267e+01,6.000000000000000000e+01
2.790000000000000000e+02,5.593960000000029709e+01,5.760399999999999920e+01,6.000000000000000000e+01
2.800000000000000000e+02,7.015666666666676576e+01,5.747599999999999909e+01,6.000000000000000000e+01
2.810000000000000000e+02,4.139275555555547470e+01,5.779800000000000182e+01,6.000000000000000000e+01
2.820000000000000000e+02,7.317280000000025098e+01,5.760399999999999920e+01,6.000000000000000000e+01
2.830000000000000000e+02,5.338555555555580412e+01,5.773299999999999699e+01,6.000000000000000000e+01
2.840000000000000000e+02,6.526660000000012474e+01,5.766899999999999693e+01,6.000000000000000000e+01
2.850000000000000000e+02,5.738157777777789903e+01,5.773299999999999699e+01,6.000000000000000000e+01
2.860000000000000000e+02,6.759859999999989100e+01,5.763700000000000045e+01,6.000000000000000000e+01
2.870000000000000000e+02,6.642539999999993938e+01,5.757200000000000273e+01,6.000000000000000000e+01
2.880000000000000000e+02,6.486928888888920142e+01,5.753999999999999915e+01,6.000000000000000000e+01
2.890000000000000000e+02,6.956137777777797737e+01,5.744299999999999784e+01,6.000000000000000000e+01
2.900000000000000000e+02,5.969491111111090476e+01,5.750800000000000267e+01,6.000000000000000000e+01
